	0
Bacillus_toyonensis_AFS031162	0
Bacillus_toyonensis_AFS031495	1
Pseudomonas_avellanae_R25255	0
Pseudomonas_avellanae_R29095	0
Pseudomonas_avellanae_R25260	0
Pseudomonas_avellanae_R2sc214	0
Pseudomonas_avellanae_R2leaf	0
Enterobacter_ludwigii_NCR3	0
Pseudomonas_mendocina_S5.2	0
Burkholderia_glumae_FDAARGOS_346	0
Allostreptomyces_psammosilenae_DSM_42178	7
Methylobacterium_sp._RAS18	0
Mycobacterium_iranicum_AT2.18	0
Pseudomonas_sp._AS2.8	0
Sphingomonas_aerolata_AS2.4	0
Rhizobium_sp._RAS22	0
Micrococcus_aloeverae_RAT4	0
Cellulomonas_cellasea_RAS26	0
Bacillus_toyonensis_AFS091045	0
Bacillus_toyonensis_AFS089650	0
Kineococcus_radiotolerans_AS2.23	0
Microvirga_lupini_AT3.9	0
Frigoribacterium_endophyticum_AS3.20	0
Frigoribacterium_faeni_AS3.2	0
Microbacterium_endophyticum_DSM_27099	0
Paraburkholderia_tropici_WP4_3_2	0
Agrobacterium_rhizogenes_K599_(NCPPB2659)	0
Burkholderia_gladioli_pv._gladioli_KACC_11889	0
Pseudomonas_protegens_FDAARGOS_307	0
Pseudomonas_viridiflava_CDRTc14	0
Bacillus_pseudomycoides_AFS000475	0
Bacillus_pseudomycoides_AFS062254	0
Bacillus_pseudomycoides_AFS039118	0
Bacillus_pseudomycoides_AFS040159	0
Bacillus_pseudomycoides_AFS032644	0
Bacillus_pseudomycoides_AFS032210	0
Bacillus_pseudomycoides_AFS022598	0
Bacillus_pseudomycoides_AFS022225	0
Bacillus_pseudomycoides_AFS022719	0
Bacillus_pseudomycoides_AFS065710	0
Bacillus_pseudomycoides_AFS062349	0
Bacillus_pseudomycoides_AFS063129	0
Bacillus_pseudomycoides_AFS062925	0
Bacillus_pseudomycoides_AFS003288	0
Bacillus_pseudomycoides_AFS092470	0
Bacillus_pseudomycoides_AFS079122	0
Bacillus_pseudomycoides_AFS076343	0
Bacillus_pseudomycoides_AFS092115	0
Bacillus_pseudomycoides_AFS090198	0
Bacillus_pseudomycoides_AFS000230	0
Bacillus_pseudomycoides_AFS088703	0
Bacillus_pseudomycoides_AFS088215	0
Bacillus_pseudomycoides_AFS054612	0
Bacillus_pseudomycoides_AFS048805	0
Bacillus_pseudomycoides_AFS035137	0
Bacillus_pseudomycoides_AFS022050	0
Bacillus_pseudomycoides_AFS080276	0
Bacillus_pseudomycoides_AFS081374	0
Bacillus_pseudomycoides_AFS048537	0
Bacillus_pseudomycoides_AFS011189	0
Bacillus_pseudomycoides_AFS003503	0
Bacillus_pseudomycoides_AFS098141	0
Bacillus_pseudomycoides_AFS090208	0
Bacillus_pseudomycoides_AFS095604	0
Bacillus_pseudomycoides_AFS053905	0
Bacillus_pseudomycoides_AFS028766	0
Bacillus_pseudomycoides_AFS070925	0
Bacillus_pseudomycoides_AFS069829	0
Bacillus_pseudomycoides_AFS012367	0
Halomonas_ventosae_NRS2HaP1	0
Flammeovirga_yaeyamensis_DSM_25626	0
Xanthomonas_arboricola_74	0
Xanthomonas_arboricola_84A	0
Xanthomonas_arboricola_2949	0
Xanthomonas_arboricola_2955	0
Xanthomonas_arboricola_2974	0
Xanthomonas_arboricola_3046	0
Xanthomonas_arboricola_3140	0
Xanthomonas_campestris_3338	0
Xanthomonas_arboricola_3790	0
Xanthomonas_arboricola_3793	0
Xanthomonas_arboricola_4461	0
Xanthomonas_campestris_8590	0
Xanthomonas_arboricola_CFBP_8591	0
Xanthomonas_arboricola_CFBP_8592	0
Xanthomonas_campestris_CFBP_8593	0
Xanthomonas_arboricola_CFBP_8594	0
Xanthomonas_arboricola_CFBP_8595	0
Xanthomonas_campestris_CFBP_8596	0
Xanthomonas_arboricola_CFBP_8597	0
Xanthomonas_arboricola_CFBP_8598	0
Xanthomonas_arboricola_CFBP_8599	0
Xanthomonas_arboricola_8600	0
Xanthomonas_arboricola_CFBP_8590	0
Xanthomonas_arboricola_CFBP_8600	0
Xanthomonas_campestris_CFBP_3277	0
Xanthomonas_arboricola_CFBP_6681	0
Xanthomonas_arboricola_CFBP_6825	0
Xanthomonas_arboricola_CFBP_6826	0
Xanthomonas_arboricola_CFBP_6828	0
Xanthomonas_campestris_CFBP_7622	0
Xanthomonas_arboricola_CFBP_7629	0
Xanthomonas_campestris_CFBP_7635	0
Xanthomonas_arboricola_CFBP_7652	0
Xanthomonas_arboricola_CFBP_7911	0
Xanthomonas_euvesicatoria_CFBP_7921	0
Xanthomonas_axonopodis_CFBP_7922	0
Xanthomonas_arboricola_CFBP_8130	0
Xanthomonas_arboricola_CFBP_8139	0
Xanthomonas_campestris_CFBP_8145	0
Xanthomonas_campestris_CFBP_8151	0
Xanthomonas_campestris_CFBP_8605	0
Xanthomonas_sp._F4	0
Xanthomonas_arboricola_F6	0
Xanthomonas_sacchari_F10	0
Xanthomonas_arboricola_F11	0
Xanthomonas_arboricola_F12	0
Xanthomonas_arboricola_F16	0
Xanthomonas_arboricola_F18	0
Xanthomonas_campestris_F19	0
Xanthomonas_arboricola_F20	0
Xanthomonas_arboricola_F21	0
Xanthomonas_sp._60	0
Xanthomonas_arboricola_CFBP_7924	0
Xanthomonas_arboricola_CFBP_8140	0
Xanthomonas_arboricola_CFBP_13568	0
Xanthobacter_tagetidis_DSM_11105	0
Azospirillum_doebereinerae_DSM_13131	0
Ochrobactrum_daejeonense_DSM_26944	0
Sphingomonas_zeicaulis_DSM_100587	0
Sphingomonas_endophytica_DSM_101535	0
Xanthomonas_arboricola_F15	0
Xanthomonas_arboricola_F17	0
Xanthomonas_arboricola_CFBP_13567	0
Xanthomonas_arboricola_2768	0
Xanthomonas_arboricola_2957	0
Xanthomonas_arboricola_3058	0
Xanthomonas_sp._3272	0
Xanthomonas_arboricola_3307	0
Xanthomonas_sp._3376	0
Xanthomonas_sp._3498	0
Xanthomonas_arboricola_3640	0
Xanthomonas_campestris_CFBP_7680	0
Xanthomonas_arboricola_CFBP_7681	0
Xanthomonas_campestris_CFBP_7915	0
Xanthomonas_sp._F1	0
Xanthomonas_arboricola_F2	0
Xanthomonas_campestris_F7	0
Xanthomonas_arboricola_F8	0
Xanthomonas_arboricola_F13	0
Xanthomonas_sp._F14	0
Xanthomonas_arboricola_F22	0
Xanthomonas_translucens_F24	0
Methylobacterium_rhodinum_DSM_2163	1
Sphingomonas_suberifaciens_DSM_7465	1
Rhizobium_fabae_DSM_19331	1
Methylobacterium_brachythecii_DSM_24105	1
Aureimonas_phyllosphaerae_DSM_25024	1
Aureimonas_jatrophae_DSM_25025	1
Aureimonas_phyllosphaerae_DSM_25026	1
Rhizobium_skierniewicense_DSM_26438	1
Rhizobium_metallidurans_DSM_26575	4
Novosphingobium_fluoreni_DSM_27568	2
Rhizobium_rhizoryzae_DSM_29514	1
Novosphingobium_gossypii_DSM_29615	1
Rhizobium_taibaishanense_DSM_100021	1
Pedobacter_zeae_DSM_100774	1
Mucilaginibacter_phyllosphaerae_DSM_100995	1
Aureimonas_pseudogalii_DSM_102238	1
Aurantimonas_endophytica_DSM_103570	1
Sphingomonas_jinjuensis_DSM_21457	1
Sphingomonas_carotinifaciens_DSM_27347	1
Sphingomonas_zeae_DSM_100049	1
Flavobacterium_gossypii_DSM_100397	1
Variovorax_guangxiensis_DSM_27352	1
Variovorax_gossypii_DSM_100435	1
Xanthomonas_campestris_3075	1
Ammoniphilus_oxalaticus_RAOx-1	0
Pseudomonas_koreensis_WW6	2
Xanthomonas_campestris_F9	1
Xanthomonas_translucens_F5	1
Microbacterium_sp._3290	1
Aeromicrobium_tamlense_DSM_19087	2
Nocardioides_panzhihuensis_DSM_26487	2
Pseudomonas_fluorescens_513	1
Leifsonia_sp._ku-ls	1
Azoarcus_communis_SWub3	1
Rhizobium_esperanzae_SEMIA_4071	1
Rhizobium_aethiopicum_SEMIA_4074	2
Rhizobium_tropici_SEMIA_4079	1
Rhizobium_mongolense_SEMIA_4087	1
Rhizobium_esperanzae_SEMIA_4089	1
Rhizobium_pisi_27/80	1
Variovorax_guangxiensis_34/80	1
Rhizobium_esperanzae_L15	2
Rhizobium_esperanzae_VC28	3
Sinorhizobium_terangae_SEMIA_6460	1
Bradyrhizobium_sp._CIR3A	1
Rhizobium_mongolense_SEMIA_402	1
Rhizobium_etli_SEMIA_403	1
Rhizobium_radiobacter_SEMIA_410	1
Rhizobium_leguminosarum_SEMIA_415	1
Rhizobium_leguminosarum_SEMIA_416	1
Rhizobium_leguminosarum_SEMIA_421	1
Rhizobium_aethiopicum_SEMIA_428	1
Rhizobium_leguminosarum_SEMIA_430	1
Rhizobium_radiobacter_SEMIA_435	1
Rhizobium_radiobacter_SEMIA_436	1
Rhizobium_radiobacter_SEMIA_437	1
Rhizobium_leguminosarum_SEMIA_445	1
Rhizobium_cellulosilyticum_SEMIA_448	1
Rhizobium_leguminosarum_SEMIA_449	1
Kurthia_gibsonii_B83	4
Brenneria_salicis_DSM_30166	1
Rathayibacter_rathayi_DSM_7485	2
Chitinophaga_costaii_A37T2	2
Dickeya_solani_IPO_2222	7
Sinorhizobium_meliloti_HM006	3
Sinorhizobium_meliloti_CCMM_B554	3
Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1	2
Rhizobium_cellulosilyticum_SEMIA_444	1
Rhizobium_radiobacter_SEMIA_440	1
Rhizobium_leguminosarum_SEMIA_498	1
Rhizobium_radiobacter_SEMIA_4026	1
Rhizobium_leguminosarum_SEMIA_4052	3
Bradyrhizobium_sp._SBR1B	1
Bradyrhizobium_sp._ERR14	1
Bradyrhizobium_sp._CIR1	1
Bradyrhizobium_sp._CIR18	1
Bradyrhizobium_sp._CIR48	1
Bradyrhizobium_sp._IAR9	1
Bradyrhizobium_centrosematis_SEMIA_424	1
Bradyrhizobium_centrosematis_SEMIA_431	1
Rhizobium_leguminosarum_SEMIA_422	1
Chryseobacterium_lathyri_KCTC_22544	1
Rhizobium_esperanzae_SEMIA_414	1
Rhizobium_esperanzae_SEMIA_420	1
Rhizobium_radiobacter_SEMIA_434	1
Rhizobium_radiobacter_SEMIA_441	1
Mycolicibacterium_obuense_SEMIA_442	1
Rhizobium_cellulosilyticum_SEMIA_452	1
Rhizobium_etli_SEMIA_454	1
Rhizobium_radiobacter_SEMIA_457	1
Rhizobium_leguminosarum_SEMIA_459	1
Rhizobium_leguminosarum_SEMIA_460	1
Rhizobium_radiobacter_SEMIA_461	1
Rhizobium_radiobacter_SEMIA_462	1
Rhizobium_leguminosarum_SEMIA_463	1
Rhizobium_radiobacter_SEMIA_464	1
Rhizobium_esperanzae_SEMIA_468	2
Rhizobium_aethiopicum_SEMIA_470	2
Rhizobium_etli_SEMIA_471	3
Rhizobium_radiobacter_SEMIA_472	1
Rhizobium_leguminosarum_SEMIA_475	1
Rhizobium_radiobacter_SEMIA_480	1
Rhizobium_leguminosarum_SEMIA_481	1
Rhizobium_leguminosarum_SEMIA_482	1
Rhizobium_leguminosarum_SEMIA_483	1
Rhizobium_etli_SEMIA_484	1
Rhizobium_leguminosarum_SEMIA_485	1
Rhizobium_esperanzae_SEMIA_487	1
Rhizobium_leguminosarum_SEMIA_488	1
Rhizobium_etli_SEMIA_489	3
Rhizobium_lentis_SEMIA_490	1
Rhizobium_leguminosarum_SEMIA_491	1
Rhizobium_leucaenae_SEMIA_492	1
Rhizobium_leguminosarum_SEMIA_499	1
Rhizobium_esperanzae_SEMIA_4002	1
Rhizobium_etli_SEMIA_4004	1
Paraburkholderia_fungorum_SEMIA_4007	1
Skermanella_aerolata_SEMIA_4010	4
Rhizobium_leguminosarum_SEMIA_4011	1
Paraburkholderia_fungorum_SEMIA_4013	1
Rhizobium_leucaenae_SEMIA_4015	1
Rhizobium_leguminosarum_SEMIA_4016	1
Rhizobium_leguminosarum_SEMIA_4022	1
Rhizobium_leguminosarum_SEMIA_4024	1
Rhizobium_leguminosarum_SEMIA_4025	1
Stenotrophomonas_maltophilia_SEMIA_4027	1
Rhizobium_aethiopicum_SEMIA_4029	1
Rhizobium_lentis_SEMIA_4033	1
Rhizobium_lentis_SEMIA_4034	1
Rhizobium_lentis_SEMIA_4036	1
Rhizobium_esperanzae_SEMIA_4042	3
Rhizobium_esperanzae_SEMIA_4050	1
Rhizobium_esperanzae_SEMIA_4051	1
Rhizobium_esperanzae_SEMIA_4053	1
Rhizobium_esperanzae_SEMIA_4055	2
Paraburkholderia_fungorum_SEMIA_4056	2
Rhizobium_esperanzae_SEMIA_4057	1
Rhizobium_esperanzae_SEMIA_4058	1
Rhizobium_tropici_SEMIA_4059	1
Rhizobium_lusitanum_SEMIA_4060	1
Rhizobium_etli_SEMIA_4061	1
Rhizobium_etli_SEMIA_4062	1
Rhizobium_tropici_SEMIA_4063	1
Rhizobium_paranaense_SEMIA_4064	1
Rhizobium_radiobacter_SEMIA_4072	1
Pararhizobium_giardinii_SEMIA_4084	1
Adhaeribacter_sp._HMF7605	2
Notoacmeibacter_sp._M2BS9Y-3-1	2
Pectobacterium_polaris_NIBIO1006	7
Xylella_fastidiosa_6c	1
Dickeya_zeae_MS2	7
Mesorhizobium_sp._M7D.F.Ca.US.005.01.1.1	2
Mesorhizobium_sp._M7A.F.Ce.TU.012.03.2.1	1
Enterobacter_cloacae_SBP-8	7
Rhizobium_leguminosarum_bv._viciae_BIHB_1148	3
Nocardioides_perillae_DSM_24552	2
Pseudomonas_protegens_H1F10C	6
Herbiconiux_flava_DSM_26474	2
Actinomycetospora_corticicola_DSM_45772	3
Streptomyces_scabiei_SAI-025	6
Saccharopolyspora_gloriosae_DSM_45582	4
Nocardioides_cavernae_AT2.17	1
Sphingomonas_endophytica_AS3.13	1
Bacillus_niacini_AT2.8	8
Rhizobium_soli_AS3.12	2
Rahnella_inusitata_WP4	2
Paraburkholderia_bannensis_WP4_2_2	2
Rahnella_woolbedingensis_DSM_27399	1
Clavibacter_michiganensis_michiganensis_CASJ005	1
Clavibacter_michiganensis_CASJ009	2
Clavibacter_michiganensis_michiganensis_CASJ001	2
Sinorhizobium_meliloti_USDA1106	3
Sinorhizobium_meliloti_Rm41	3
Sinorhizobium_meliloti_KH46	3
Sinorhizobium_meliloti_USDA1021	3
Sinorhizobium_fredii_CCBAU_45436	3
Mesorhizobium_sp._M3A.F.Ca.ET.080.04.2.1	1
Mesorhizobium_sp._M1A.F.Ca.IN.022.06.1.1	0
Pantoea_ananatis_YJ76	7
Brachybacterium_saurashtrense_DSM_23186	3
Sinorhizobium_meliloti_M270	2
Sinorhizobium_meliloti_KH35c	3
Sphingomonas_melonis_AS2.3	1
Massilia_aurea_AT3.2	1
Pedobacter_sp._AK013	1
Sinorhizobium_meliloti_M162	3
Sinorhizobium_meliloti_USDA1157	3
Sinorhizobium_meliloti_T073	3
Rhizobium_etli_NXC12	3
Xanthomonas_oryzae_pv._oryzae_PXO61	2
Clavibacter_michiganensis_michiganensis_CASJ008	2
Rhizobium_jaguaris_CCGE525	3
Clavibacter_michiganensis_michiganensis_CASJ006	2
Pseudomonas_sp._SJZ073	1
Herbaspirillum_sp._SJZ102	1
Mucilaginibacter_sp._AK015	1
Pedobacter_sp._AK017	1
Microbacterium_sp._AK009	1
Streptomyces_sp._AK010	0
Leifsonia_sp._AK011	1
Microbacterium_sp._AK031	1
Stenotrophomonas_sp._JAI102	1
Sphingopyxis_sp._JAI108	1
Pseudomonas_sp._JAI115	1
Microbacterium_sp._JAI119	1
Pseudomonas_sp._JAI120	1
Sporosarcina_sp._JAI121	4
Pseudoclavibacter_sp._JAI123	1
Sphingopyxis_sp._JAI128	1
Xanthomonas_sp._JAI131	1
Clavibacter_michiganensis_michiganensis_CA00001	1
Clavibacter_michiganensis_michiganensis_CAYO001	2
Clavibacter_michiganensis_michiganensis_CA00002	2
Sinorhizobium_fredii_PCH1	2
Paraburkholderia_bannensis_BE22	7
Mesorhizobium_sp._M3A.F.Ca.ET.175.01.1.1	1
Mesorhizobium_sp._M8A.F.Ca.ET.165.01.1.1	2
Mesorhizobium_sp._Primo-B	2
Mesorhizobium_sp._M7A.F.Ca.US.005.03.1.1	2
Mesorhizobium_sp._M5C.F.Cr.IN.023.01.1.1	1
Mesorhizobium_sp._M4A.F.Ca.ET.090.04.2.1	1
Mesorhizobium_sp._M4B.F.Ca.ET.088.02.2.1	1
Mesorhizobium_sp._M00.F.Ca.ET.151.01.1.1	2
Saccharopolyspora_hordei_DSM_44065	5
Amycolatopsis_endophytica_DSM_104006	3
Actinosynnema_mirum_DSM_43827	5
Dyadobacter_fermentans_NS114,_DSM_18053	4
Xylanimonas_cellulosilytica_XIL07,_DSM_15894	3
Arcobacter_nitrofigilis_DSM_7299	4
