	copy_number
SAR324_cluster_deltaproteobacterium_SCGC_AD-613_E14_(contamination_screened)	0
SAR324_cluster_deltaproteobacterium_SCGC_AD-606_P02_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_P16_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_B11_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_P15_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_C21_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_P20_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_B09_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_B03_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_J18_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_N09_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_J04_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_P13_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_K06_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_M02_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_L02_(contamination_screened)	0
SAR324_cluster_deltaproteobacterium_JGI_01_M13_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_K16_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_L9_1000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_K4_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_E14_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_G16_750m_(contamination_screened)	1
Nitrospina_sp._JGI_01_D9_1000m_(contamination_screened)	0
Thiohalorhabdaceae_bacterium_JGI_01_F9_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_F6_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_H11_1000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_F20_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_I11_1000m_(contamination_screened)	1
Candidate_division_WS6_bacterium_JGI_MDM2_NGM80-2-C07_(contamination_screened)	1
unclassified_GXS-1_bacterium_JGI_MDM2_NGM80-2-B11_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_G11_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_G8_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_I16_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_K16_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_E17_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_C21_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J20_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_L4_750m_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_K15_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_K13_1000m_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_L5_1000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_I13_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J4_1000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_F7_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_J14_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J16_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_I19_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI__01_G17_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_J10_(contamination_screened)	0
SAR324_cluster_deltaproteobacterium_JGI_01_K6_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_I15_(contamination_screened)	1
Geothrix_sp._GB2	0
Unclassified_Bacteroidetes_GB4	0
Unclassified_Anaerolineae_GB5	0
Gammaproteobacterium_bacterium_JGI__02_L16_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_L18_(contamination_screened)	0
Deltaproteobacterium_SAR324_bacterium_JGI_01_L9_(contamination_screened)	0
SAR324_cluster_deltaproteobacterium_JGI_01_L22_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_I9_1000m_(contamination_screened)	0
Portiera_bacterium_JGI_01_M20_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_G17_4000m_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_H13_750m_(contamination_screened)	1
Portiera_bacterium_JGI_01_F8_4000m_(contamination_screened)	1
Microsp._sp._JGI_01_D18_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_D16_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_H18_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J13_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J21_4000m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_M9_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_L12_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_I21_4000m_(contamination_screened)	0
Portiera_bacterium_JGI_01_M4_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_H17_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_G21_4000m_(contamination_screened)	0
Nitrospina_sp._JGI_01_K18_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_I10_750m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_J8_4000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_K17_4000m_(contamination_screened)	1
Portiera_bacterium_JGI_01_K7_750m_(contamination_screened)	1
Nitrospina_sp._JGI_01_I12_750m_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_H17_1000m_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_E22_750m_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_JGI_01_L7_1000m_(contamination_screened)	0
Desulfofaba_hansenii_DSM_12642	12
Candidate_division_OP11_bacterium_SCGC_AG-485_M17_(contamination_screened)	1
Candidate_division_OD1_bacterium_SCGC_AG-487_N19_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-487_B17_(contamination_screened)	0
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-487_P16_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-485_K15_(contamination_screened)	1
Candidate_division_OD1_bacterium_SCGC_AG-485_B07_(contamination_screened)	1
Candidate_division_OD1_bacterium_SCGC_AG-487_N03_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-487_D07_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-487_K06_(contamination_screened)	0
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-487_D23_(contamination_screened)	1
AGG47_cluster_gammaproteobacterium_SCGC_AG-485_I16_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-485_E11_(contamination_screened)	1
Arctic96BD-19_cluster_gammaproteobacterium_SCGC_AG-485_E17_(contamination_screened)	1
SAR156_cluster_gammaproteobacterium_SCGC_AG-487_J02_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_SCGC_AD-604_A07_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_SCGC_AD-604_D22_(contamination_screened)	1
SAR156_cluster_deltaproteobacterium_SCGC_AD-613_B20_(contamination_screened)	1
SAR156_cluster_gammaproteobacterium_SCGC_AG-487_C05_(contamination_screened)	1
SAR156_cluster_deltaproteobacterium_SCGC_AD-615_D17_(contamination_screened)	1
Oleibacter_sp._HI0075	6
Unclassified_Aminicenantes_(OP8)_bin144	2
Unclassified_PVC_group_bacterium_bin093	1
Pelagibacter_bacterium_JGI_01_M19_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_M16_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_H16_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_F21_(contamination_screened)	1
Candidate_division_AC1_bacterium_JGI_MDM2_ZSED05-1-F8_(contamination_screened)	0
Parcubacteria_bacterium_JGI_MDM2_ZSSED05-1-D20_(contamination_screened)	1
Atribacteria_bacterium_JGI_MDM2_LBsed72-3-E21_(contamination_screened)	1
Chloroherpetales_bacterium_JGI_01_D17_1000m_(contamination_screened)	0
Rhodohalobacter_halophilus_JZ3C29	1
Terasakiispira_papahanaumokuakeensis_PH27A	1
Desulfuribacillus_stibiiarsenatis_MLFW-2	4
Magnetovibrio_blakemorei_MV-1	1
Fusibacter_sp._3D3	5
Marmoricola_aequoreus_NRRL_B-24464	1
Viridilinea_mediisalina_Kir15-3F	6
Combined_Assembly_of_Gp0111949,_Gp0111950	1
Combined_Assembly_of_Gp0111950,_Gp0238569	1
Atribacteria_bacterium_MT.SAG.1	0
Ornithinibacter_aureus_DSM_23364	2
Williamsia_marianensis_DSM_44944	1
Pseudaminobacter_salicylatoxidans_DSM_6986	1
Lachnotalea_glycerini_DSM_28816	1
Pleionea_mediterranea_DSM_25350	1
Tamilnaduibacter_salinus_DSM_28688	1
Roseicyclus_mahoneyensis_DSM_16097	1
Marinirhabdus_gelatinilytica_DSM_101478	1
Balneicella_halophila_DSM_28579	1
Ponticoccus_gilvus_DSM_21351	1
Brockia_lithotrophica_DSM_22653	3
Marinicella_litoralis_DSM_25488	1
Acidipila_rosea_DSM_103428	1
Unclassified_Spirochaetes_bin159	0
Unclassified_Spirochaetes_bin043	2
Unclassified_Spirochaetes_bin152	1
Unclassified_Spirochaetes_bin180	1
Unclassified_Firmicutes_bin161	2
Unclassified_Firmicutes_bin112	1
Unclassified_Firmicutes_bin81	0
Unclassified_bacterium_bin143	0
Unclassified_Desulfobacterales_bin111	2
Unclassified_Desulfobacterales_bin47	1
Unclassified_Desulfovibrionales_bin158	0
Unclassified_Desulfobacterales_bin85	2
Unclassified_Deltaproteobacterium_bin95	0
Unclassified_PVC_group_bacterium_bin55r1	1
Unclassified_Desulfobacterales_bin5	0
Unclassified_chlorobium_sp._NF	2
Annwoodia_aquaesulis_DSM_4255	3
Pelagibacter_bacterium_JGI_02_H17_(contamination_screened)	1
Silvanigrella_aquatica_MWH-Nonnen-W8red	5
Hapalosiphon_sp._MRB220_-_Xanthomonadaceae_spp._co-culture	1
Paraclostridium_benzoelyticum_JC272	7
unclassified_Aquificaceae_Obs2_genome_000_Obs2_genome_000	2
unclassified_Bipolaricaulota_Obs2_genome_002_Obs2_genome_002	2
unclassified_Deltaproteobacteria_Obs2_genome_004_Obs2_genome_004	2
Kryptobacter_sp._Obs3_genome_036_Obs3_genome_036	2
unclassified_Bacteroidetes_Obs3_genome_038_Obs3_genome_038	0
unclassified_Aquificaceae_Obs3_genome_041_Obs3_genome_041	1
unclassified_Dictyoglomaceae_Obs3_genome_043_Obs3_genome_043	0
unclassified_Thermodesulfobacteriaceae_Obs3_genome_044_Obs3_genome_044	0
unclassified_Fervidibacteria_Obs3_genome_048_Obs3_genome_048	1
unclassified_Fervidibacteria_Obs3_genome_049_Obs3_genome_049	0
unclassified_Thermodesulfobacteriaceae_Obs3_genome_050_Obs3_genome_050	0
unclassified_Bipolaricaulota_Obs3_genome_051_Obs3_genome_051	0
unclassified_Deltaproteobacteria_Obs3_genome_052_Obs3_genome_052	0
unclassified_Dependentiae_Obs3_genome_055_Obs3_genome_055	0
Kryptobacter_sp._Obs5_genome_077_Obs5_genome_077	0
unclassified_Aquificaceae_Obs5_genome_078_Obs5_genome_078	2
unclassified_Armatimonadetes_Obs5_genome_079_Obs5_genome_079	0
unclassified_Roseiflexaceae_Obs5_genome_080_Obs5_genome_080	0
unclassified_Oxyphotobacteria_Obs5_genome_082_Obs5_genome_082	0
unclassified_Ignavibacteriae_Obs5_genome_083_Obs5_genome_083	0
unclassified_Thermodesulfobacteriaceae_Obs5_genome_084_Obs5_genome_084	0
unclassified_Ignavibacteriae_Obs5_genome_085_Obs5_genome_085	0
unclassified_Ignavibacteria_Obs5_genome_086_Obs5_genome_086	0
unclassified_Calescamantes_Obs5_genome_087_Obs5_genome_087	0
unclassified_Synechococcales_Obs5_genome_088_Obs5_genome_088	0
unclassified_Calescamantes_Obs5_genome_089_Obs5_genome_089	0
unclassified_Deltaproteobacteria_Obs5_genome_090_Obs5_genome_090	0
unclassified_Aminicenantes_Obs5_genome_091_Obs5_genome_091	0
unclassified_Ignavibacteriae_Obs5_genome_092_Obs5_genome_092	0
unclassified_Thermodesulfobacteriaceae_Obs5_genome_093_Obs5_genome_093	0
unclassified_Aquificaceae_Obs5_genome_094_Obs5_genome_094	0
unclassified_Acetobacteraceae_Obs6_genome_095_Obs6_genome_095	0
Schleiferia_thermophila_DSM_21410	1
Zavarzinia_compransoris_DSM_1231	1
Thioalbus_denitrificans_DSM_26407	1
Arenicella_xantha_DSM_24032	1
Tepidicella_xavieri_DSM_19605	2
Thiogranum_longum_DSM_19610	1
Litorimonas_taeanensis_DSM_22008	2
Williamsia_limnetica_DSM_45521	1
Rivicola_pingtungensis_DSM_29661	1
Hydromonas_duriensis_DSM_102852	1
Tahibacter_aquaticus_DSM_21667	1
Sulfurisoma_sediminicola_DSM_26916	1
Paraperlucidibaca_baekdonensis_DSM_26022	1
Halospina_denitrificans_DSM_15505	1
Nitrospina_sp._AB-629-B06	0
Nitrospina_sp._AB-629-B18	2
SAR324_cluster_bacterium_SCGC_AB-629-J17	1
SAR324_cluster_bacterium_SCGC_AB-629-O05	1
Marinimicrobia_bacterium_SCGC_AB-629-J13	0
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.1_79.4_95	0
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.2_4.8_94	1
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.4_2.7_85	1
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.5_1.1_66	0
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.6_1.1_96	1
Unclassified_Zetaproteobacteria_bacterium_S1_FULL_No.8_0.5_75	0
Unclassified_Zetaproteobacteria_bacterium_S1_SUB10_No.1_79.4_98	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.1_5.2_98	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.2_5.1_96	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.3_4.2_96	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.4_4.1_98	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.5_3.2_50	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.6_3.0_85	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.8_2.7_72	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.10_2.2_89	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.11_2.2_88	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.12_2.2_58	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.13_1.5_88	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.15_1.3_92	1
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.16_1.2_65	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.19_0.9_74	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.21_0.9_88	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.22_0.9_91	0
Unclassified_Zetaproteobacteria_bacterium_S6_FULL_No.23_0.8_32	1
Poribacteria_bacterium_RS423	1
Poribacteria_bacterium_NAT79	2
Poribacteria_bacterium_NP41	2
Poribacteria_bacterium_MED599	1
Poribacteria_bacterium_NP60	1
Poribacteria_bacterium_NAT81	1
Poribacteria_bacterium_SP142	0
Poribacteria_bacterium_SAT10	2
Poribacteria_bacterium_ARS87	0
Poribacteria_bacterium_ARS1035	1
Poribacteria_bacterium_NAT1	1
Poribacteria_bacterium_ARS61	1
Poribacteria_bacterium_SAT1451	1
Pseudoruegeria_sp._SK021	1
Halothermobacillus_malaysiensis_RA	1
Lebetimonas_sp._JS138	2
Lebetimonas_sp._JH369	2
Lebetimonas_sp._JH292	2
Lebetimonas_sp._JS085	2
Lebetimonas_sp._JS032	2
Andreesenia_angusta_MK-1	8
Marinimicrobia_bacterium_PRS2	0
Calidifontibacter_indicus_DSM_22967	2
Ponticaulis_sp._MED624	0
Ponticaulis_sp._NAT89	1
Pseudozobellia_sp._NAT152	1
Pseudozobellia_sp._SP70	1
Magnetovibrio_sp._ARS8	0
Pelagibacter_bacterium_SP27	1
Pelagibacter_bacterium_MED1116	0
Pelagibacter_bacterium_MED724	0
Pelagibacter_bacterium_SAT212	0
Pelagibacter_bacterium_MED727	0
Pelagibacter_bacterium_MED769	1
Pelagibacter_bacterium_MED787	0
SAR116_cluster_alphaproteobacterium_NAT264	0
SAR116_cluster_alphaproteobacterium_SAT158	0
Unclassified_bacterium_SAT1446	0
Unclassified_bacterium_SAT160	0
Unclassified_bacterium_SAT118	0
Unclassified_bacterium_RS815	0
Unclassified_bacterium_SAT1607	2
Unclassified_bacterium_SAT1384	0
Unclassified_bacterium_SAT229	1
Unclassified_bacterium_SAT1369	1
Unclassified_bacterium_SAT211	0
Pedosphaera_sp._EAC662	1
Pedosphaera_sp._MED719	1
SAR116_cluster_alphaproteobacterium_MED880	0
Ponticaulis_sp._ARS22	0
Porticoccus_sp._SP59	1
Porticoccus_sp._CPC1232	1
SAR324_cluster_deltaproteobacterium_MED745	0
Williamsia_muralis_DSM_44343	2
Salana_multivorans_DSM_13521	2
Myceligenerans_xiligouense_DSM_15700	3
Planifilum_yunnanense_KCTC_13052	3
Desmospora_profundinema_DSM_45903	5
Primorskyibacter_sedentarius_DSM_104836	1
Varunaivibrio_sulfuroxidans_DSM_101688	1
Tepidibacillus_fermentans_DSM_23802	3
Geothermobacter_ehrlichii_DSM_15274	1
Fonticella_tunisiensis_DSM_24455	2
Tepidimonas_ignava_DSM_12034	2
Aquabacter_spiritensis_DSM_9035	1
Tepidamorphus_gemmatus_DSM_19345	1
Thiobaca_trueperi_DSM_13587	1
Methyloprofundus_sedimenti_WF1	4
Parcubacteria_group_bacterium_NP996	2
Parcubacteria_group_bacterium_ARS72	1
Parcubacteria_group_bacterium_ARS57	1
Parcubacteria_group_bacterium_MED1222	0
Parcubacteria_group_bacterium_ARS52	1
Parcubacteria_group_bacterium_ARS125	2
Parcubacteria_group_bacterium_NP115	1
Parcubacteria_bacterium_CG22_combo_CG10-13_8_21_14_all_41_9	0
Parcubacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_46_32	2
Parcubacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_41_35	0
candidate_division_Gribaldobacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_37_87_8	0
candidate_division_Gribaldobacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_41_12	1
Parcubacteria_bacterium_CG2_30_45_37	0
Parcubacteria_bacterium_CG2_30_36_38	1
Parcubacteria_bacterium_CG2_30_36_18	1
Parcubacteria_bacterium_CG1_02_50_68	1
Unclassified_bacterium_CG2_30_37_16	0
Unclassified_bacterium_CG1_02_42_9	0
candidate_division_Gribaldobacteria_bacterium_CG_4_8_14_3_um_filter_42_11	1
candidate_division_Gribaldobacteria_bacterium_CG_4_10_14_0_8_um_filter_33_9	0
candidate_division_Gribaldobacteria_bacterium_CG_4_9_14_3_um_filter_36_15	0
candidate_division_Gribaldobacteria_bacterium_CG_4_9_14_3_um_filter_33_9	0
candidate_division_Gribaldobacteria_bacterium_CG03_land_8_20_14_0_80_36_40	0
candidate_division_Gribaldobacteria_bacterium_CG02_land_8_20_14_3_00_41_15	1
candidate_division_Gribaldobacteria_bacterium_CG08_land_8_20_14_0_20_39_15	0
candidate_division_Gribaldobacteria_bacterium_CG07_land_8_20_14_0_80_33_18	1
candidate_division_Gribaldobacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_37_21	1
candidate_division_Gribaldobacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_33_41	0
Unclassified_bacterium_CG_4_9_14_3_um_filter_65_15	1
candidate_division_Moisslbacteria_bacterium_CG12_big_fil_rev_8_21_14_0_65_36_11	1
Unclassified_bacterium_CG_4_8_14_3_um_filter_33_28	1
Unclassified_bacterium_CG_4_10_14_0_8_um_filter_33_57	1
Unclassified_bacterium_CG10_big_fil_rev_8_21_14_0_10_33_18	1
Unclassified_bacterium_CG06_land_8_20_14_3_00_33_50	1
Unclassified_bacterium_CG17_big_fil_post_rev_8_21_14_2_50_64_8	0
Parcubacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_38_31	1
Parcubacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_36_14	1
Parcubacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_39_22	0
Parcubacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_39_14	0
Parcubacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_48_46	1
Parcubacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_41_14	1
Parcubacteria_bacterium_CG_4_9_14_0_2_um_filter_48_40	1
Parcubacteria_bacterium_CG07_land_8_20_14_0_80_35_11	0
Parcubacteria_bacterium_CG_4_9_14_0_2_um_filter_35_11	1
Parcubacteria_bacterium_CG1_02_42_13	1
Parcubacteria_bacterium_CG1_02_40_82	0
Parcubacteria_bacterium_CG1_02_41_12	0
Parcubacteria_bacterium_CG1_02_39_15	0
Parcubacteria_bacterium_CG1_02_37_51	0
Parcubacteria_bacterium_CG1_02_40_25	1
Unclassified_bacterium_CG_4_10_14_0_2_um_filter_33_32	1
candidate_division_Ratteibacteria_bacterium_CG_4_10_14_3_um_filter_41_18	1
Parcubacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_35_6	2
candidate_division_Ratteibacteria_bacterium_CG_4_9_14_3_um_filter_41_21	1
candidate_division_Ratteibacteria_bacterium_CG_4_8_14_3_um_filter_41_36	1
Unclassified_bacterium_CG2_30_40_12	1
Unclassified_bacterium_CG2_30_33_46	0
candidate_division_Ratteibacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_48_7	0
Parcubacteria_bacterium_CG2_30_44_18	1
Parcubacteria_bacterium_CG2_30_44_11	0
Parcubacteria_bacterium_CG2_30_36_21	0
Parcubacteria_bacterium_CG1_02_58_44	1
candidate_division_Moisslbacteria_bacterium_CG_4_10_14_0_2_um_filter_36_61	2
Parcubacteria_bacterium_CG08_land_8_20_14_0_20_48_21	1
Parcubacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_35_15	2
candidate_division_Saganbacteria_bacterium_CG08_land_8_20_14_0_20_45_16	0
Parcubacteria_bacterium_CG_4_9_14_0_2_um_filter_41_8	0
Parcubacteria_bacterium_CG08_land_8_20_14_0_20_38_56	0
Parcubacteria_bacterium_CG08_land_8_20_14_0_20_43_9	0
Parcubacteria_bacterium_CG_4_10_14_0_8_um_filter_48_154	1
Parcubacteria_bacterium_CG_4_8_14_3_um_filter_48_16	1
candidate_division_Howlettbacteria_bacterium_CG_4_10_14_0_8_um_filter_40_9	0
Parcubacteria_bacterium_CG1_02_37_13	1
Parcubacteria_bacterium_CG2_30_48_51	1
candidate_division_Howlettbacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_37_9	1
candidate_division_Howlettbacteria_bacterium_CG_4_9_14_3_um_filter_37_10	0
candidate_division_Howlettbacteria_bacterium_CG_4_10_14_3_um_filter_37_10	0
candidate_division_Moisslbacteria_bacterium_CG_4_9_14_0_8_um_filter_36_20	1
candidate_division_Moisslbacteria_bacterium_CG02_land_8_20_14_3_00_36_53	2
candidate_division_Blackallbacteria_bacterium_CG18_big_fil_WC_8_21_14_2_50_49_26	1
candidate_division_Blackallbacteria_bacterium_CG17_big_fil_post_rev_8_21_14_2_50_48_46	0
candidate_division_Stahlbacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_34_7	0
candidate_division_Stahlbacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_40_9	2
candidate_division_SR1_bacterium_CG_4_9_14_3_um_filter_40_9	1
candidate_division_Stahlbacteria_bacterium_CG08_land_8_20_14_0_20_40_26	1
Parcubacteria_bacterium_CG1_02_44_65	1
Parcubacteria_bacterium_CG1_02_44_31	0
candidate_division_Ratteibacteria_bacterium_CG15_BIG_FIL_POST_REV_8_21_14_020_41_12	1
candidate_division_Ratteibacteria_bacterium_CG01_land_8_20_14_3_00_40_19	1
Parcubacteria_bacterium_CG23_combo_of_CG06-09_8_20_14_all_35_9	0
candidate_division_Blackallbacteria_bacterium_CG13_big_fil_rev_8_21_14_2_50_49_14	1
candidate_division_Torokbacteria_bacterium_CG_4_10_14_0_2_um_filter_35_8	2
candidate_division_Torokbacteria_bacterium_CG09_land_8_20_14_0_10_42_11	0
candidate_division_Gribaldobacteria_bacterium_CG_4_10_14_0_2_um_filter_41_16	0
candidate_division_Gribaldobacteria_bacterium_CG_4_10_14_0_2_um_filter_36_18	0
candidate_division_Gribaldobacteria_bacterium_CG_4_10_14_0_2_um_filter_33_15	0
Unclassified_bacterium_CG_4_9_14_3_um_filter_33_26	1
Unclassified_bacterium_CG2_30_54_10	0
candidate_division_Gribaldobacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_37_46	0
Parcubacteria_bacterium_CG_4_10_14_0_2_um_filter_41_6	1
Parcubacteria_bacterium_CG_4_10_14_0_8_um_filter_35_7	0
Parcubacteria_bacterium_CG_4_10_14_0_2_um_filter_7_35_8	0
candidate_division_Andersenbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_54_11	0
Campbellbacteria_bacterium_NAT484	1
candidate_division_Zixibacteria_bacterium_CG_4_9_14_3_um_filter_46_8	1
Magasanikbacteria_bacterium_SP4150	1
Marinimicrobia_bacterium_SP99	1
Marinimicrobia_bacterium_NAT251	0
Marinimicrobia_bacterium_NAT230	1
Marinimicrobia_bacterium_NAT217	0
Marinimicrobia_bacterium_NAT219	0
Marinimicrobia_bacterium_NAT224	2
Marinimicrobia_bacterium_NAT220	1
Marinimicrobia_bacterium_SAT1328	0
Marinimicrobia_bacterium_SAT138	1
Marinimicrobia_bacterium_SAT1450	0
Marinimicrobia_bacterium_SAT169	1
Marinimicrobia_bacterium_RS418	1
Marinimicrobia_bacterium_RS789	0
Marinimicrobia_bacterium_SAT131	0
Marinimicrobia_bacterium_RS816	0
Marinimicrobia_bacterium_MED647	1
Marinimicrobia_bacterium_MED648	1
Marinimicrobia_bacterium_MED618	1
Marinimicrobia_bacterium_MED784	0
Marinimicrobia_bacterium_MED764	0
Marinimicrobia_bacterium_MED757	0
Marinimicrobia_bacterium_MED788	1
Marinimicrobia_bacterium_MED806	0
Marinimicrobia_bacterium_MED808	0
Marinimicrobia_bacterium_MED812	0
Marinimicrobia_bacterium_MED829	0
Marinimicrobia_bacterium_MED866	0
Marinimicrobia_bacterium_NAT198	1
Marinimicrobia_bacterium_NAT211	1
Marinimicrobia_bacterium_NP55	1
Marinimicrobia_bacterium_NP932	1
Marinimicrobia_bacterium_NP141	1
Marinimicrobia_bacterium_NP152	0
Marinimicrobia_bacterium_NP1048	0
Marinimicrobia_bacterium_NP1271	1
Marinimicrobia_bacterium_SP173	0
Marinimicrobia_bacterium_SP243	1
Marinimicrobia_bacterium_NAT62	0
Marinimicrobia_bacterium_NAT52	0
Marinimicrobia_bacterium_NAT493	1
Marinimicrobia_bacterium_NAT422	1
